N	eps_F	eps_C	eps_E
0.00000000025599772857	0.00000007383013664494	0.00000007383013664494	0.00000077706955041715
0.00000000019199829643	0.00000056434462856994	0.00000028655505849215	0.00000142108797468385
0.00000000014399872232	0.00000113745474555424	0.00000000292182936254	0.00000000292182936254
0.00000000010799904174	0.00000150978872539636	0.00000150978872539636	0.00000150978872539636
0.00000000008099928130	0.00000150978872539636	0.00000150978872539636	0.00000386873769170568
0.00000000006074946098	0.00000016515712103916	0.00000016515712103916	0.00001059189571332830
0.00000000004556209573	0.00000285442032959019	0.00000073126394847784	0.00000404964842217062
0.00000000003417157180	0.00000046396414410259	0.00000046396414410259	0.00001865968533914474
0.00000000002562867885	0.00000524487651491442	0.00000112967331283469	0.00000112967331283469
0.00000000001922150914	0.00000312002657227692	0.00000537937319794631	0.00001728569285609122
0.00000000001441613185	0.00000595315982907246	0.00001728569285609122	0.00001728569285609122
0.00000000001081209889	0.00000217564882012066	0.00000217564882012066	0.00001797107656139125
0.00000000000810907417	0.00000286103252542069	0.00000286103252542069	0.00000286103252542069
0.00000000000608180563	0.00000286103252542069	0.00002400126798309849	0.00004763153337300711
0.00000000000456135422	0.00002972333303393987	0.00000609306764419462	0.00008941733416405508
0.00000000000342101566	0.00000609306764419462	0.00005384826854831947	0.00000982533265718033
0.00000000000256576175	0.00000609306764419462	0.00000609306764419462	0.00024860133717780460
0.00000000000192432131	0.00006976666884969442	0.00006976666884969442	0.00015662835765867673
0.00000000000144324098	0.00001316791222260164	0.00001316791222260164	0.00028869212312194765
0.00000000000108243074	0.00006229709661357653	0.00008863292105877981	0.00011260710250441644
0.00000000000081182305	0.00003832291516793990	0.00016291710839509298	0.00037372295443966136
0.00000000000060886729	0.00002875709268640439	0.00023956293873097278	0.00047595714504869966
0.00000000000045665047	0.00029707712410394492	0.00006068291778589130	0.00041633047140050253
0.00000000000034248785	0.00017993626508261228	0.00017993626508261228	0.00109209943941471015
0.00000000000025686589	0.00045608158716596727	0.00017993626508261228	0.00017993626508261228
0.00000000000019264942	0.00066808753791554830	0.00066808753791554830	0.00066808753791554830
0.00000000000014448706	0.00066808753791554830	0.00046261086608216249	0.00255258487791156950
0.00000000000010836530	0.00046261086608199916	0.00104498700591478520	0.00104498700591478520
0.00000000000008127397	0.00096514349008098167	0.00104498700591478520	0.00104498700591478520
0.00000000000006095548	0.00238507400324529644	0.00029509999141588944	0.00327846533479891596
0.00000000000004571661	0.00059829134013789369	0.00059829134013789369	0.00893121619643486714
0.00000000000003428746	0.00416646242814856793	0.00059829134013789369	0.00059829134013789369
0.00000000000002571559	0.00377479385232886832	0.00377479385232886832	0.01316655287935605823
0.00000000000001928669	0.00046054283059248567	0.00893121619643486714	0.00236301495802158706
0.00000000000001446502	0.00610765840782095774	0.00518657274663565995	0.00987240212597305378
0.00000000000001084877	0.00895131646478791905	0.00610765840782095774	0.04626492473477768902
0.00000000000000813657	0.00393165817391834867	0.01614697498955993543	0.04291848587419786615
0.00000000000000610243	0.00945409726840045449	0.00945409726840045449	0.09763194627015078786
0.00000000000000457682	0.03516508753932921089	0.00053026030685458575	0.00053026030685458575
0.00000000000000343262	0.04812405743509965556	0.00053026030685458575	0.06398865647784794664
0.00000000000000257446	0.01533433873589387826	0.01533433873589387826	0.01533433873589387826
0.00000000000000193085	0.01533433873589387826	0.06927685615876383318	0.04353807036744650194
0.00000000000000144814	0.12814926526210437818	0.01533433873589387826	0.16575424077084127683
0.00000000000000108610	0.05293931424463076824	0.09748058779031645860	0.49860032655017583192
