N	eps_F	eps_C	eps_E
0.00002545573119039492	0.00012685400125110174	0.00000000004315089479	0.00000000000546543434
0.00001909179839279619	0.00009514051683252720	0.00000000001184847002	0.00000000007055702383
0.00001431884879459714	0.00007135541872494370	0.00000000000418321122	0.00000000008402259072
0.00001073913659594786	0.00005351654908045314	0.00000000001514285485	0.00000000006273968870
0.00000805435244696089	0.00004013741525096262	0.00000000002343518525	0.00000000000959206871
0.00000604076433522067	0.00003010310092350720	0.00000000007548157242	0.00000000026957712379
0.00000453057325141550	0.00002257725982467315	0.00000000000742727463	0.00000000031137601272
0.00000339792993856163	0.00001693302489985641	0.00000000014230257842	0.00000000006580929526
0.00000254844745392122	0.00001269992732689280	0.00000000013261501022	0.00000000050904424582
0.00000191133559044091	0.00000952479987426197	0.00000000009149198521	0.00000000053958323072
0.00000143350169283069	0.00000714365466238555	0.00000000010361333077	0.00000000056018957377
0.00000107512626962301	0.00000535769119773293	0.00000000017568597457	0.00000000125195645226
0.00000080634470221726	0.00000401870412173591	0.00000000026573837797	0.00000000102452727011
0.00000060475852666295	0.00000301399061355634	0.00000000010172238529	0.00000000148574420442
0.00000045356889499721	0.00000225913496932624	0.00000000003116508344	0.00000000088515667890
0.00000034017667124791	0.00000169480814280301	0.00000000055672907266	0.00000000079688748866
0.00000025513250343593	0.00000127037325434904	0.00000000195184801576	0.00000000372936873526
0.00000019134937757695	0.00000095581844079332	0.00000000023215911751	0.00000000761900632460
0.00000014351203318271	0.00000071463915291246	0.00000000165199032563	0.00000000110209342817
0.00000010763402488703	0.00000053771487469927	0.00000000211233984100	0.00000001140133404403
0.00000008072551866527	0.00000039824790754667	0.00000000133037640632	0.00000000150375065383
0.00000006054413899896	0.00000030413201842622	0.00000000130795459992	0.00000001204951339907
0.00000004540810424922	0.00000021538019322859	0.00000000830954199644	0.00000000238918813181
0.00000003405607818691	0.00000015418935693402	0.00000000617998249949	0.00000000051668907023
0.00000002554205864018	0.00000012702531853582	0.00000002079272246500	0.00000001325276636328
0.00000001915654398014	0.00000011983259732317	0.00000002192655049830	0.00000000146810029165
0.00000001436740798510	0.00000011024230223395	0.00000002063924185912	0.00000004335904905840
0.00000001077555598883	0.00000007165435632602	0.00000004781877244290	0.00000000969570219786
0.00000000808166699162	0.00000002020376182845	0.00000003538865813479	0.00000013473998573888
0.00000000606125024372	0.00000004333945192392	0.00000006107756083433	0.00000005825153593967
0.00000000454593768279	0.00000004812827168910	0.00000009041305673214	0.00000024824440120350
0.00000000340945326209	0.00000008854169615791	0.00000003568479092784	0.00000017688053138491
0.00000000255708994657	0.00000018374789890717	0.00000001713801028111	0.00000027024634180601
0.00000000191781745993	0.00000017803077671164	0.00000005499121509677	0.00000032630033887702
0.00000000143836309494	0.00000030603961445338	0.00000034643386826869	0.00000086790984174371
0.00000000107877232121	0.00000043603109149793	0.00000003863284957280	0.00000063787652144061
0.00000000080907924091	0.00000042151836173837	0.00000054769272853726	0.00000145596919888835
0.00000000060680943068	0.00000064858747939565	0.00000014156830717625	0.00000106827384845155
0.00000000045510707301	0.00000088131400384923	0.00000017580645948060	0.00000146754258297593
0.00000000034133030476	0.00000115139581115732	0.00000023423537564195	0.00000191659512328280
0.00000000025599772857	0.00000156842904803735	0.00000186963016325220	0.00000100097201476253
0.00000000019199829643	0.00000059724939316519	0.00000118733186235145	0.00000508644864668781
0.00000000014399872232	0.00000037658707638205	0.00000216022560543134	0.00000306876402156572
0.00000000010799904174	0.00000347350793026203	0.00000091582663169218	0.00000588185988340400
0.00000000008099928130	0.00000512248174829881	0.00000608112984658160	0.00001509108120391162
0.00000000006074946098	0.00000743083486158797	0.00000081934877221117	0.00001292796064908870
0.00000000004556209573	0.00000440666137361199	0.00000820847947271825	0.00000752318162727146
0.00000000003417157180	0.00000776154012868957	0.00001179774408769508	0.00003385385076122162
0.00000000002562867885	0.00001313784855177342	0.00001756601982440431	0.00001158787333877583
0.00000000001922150914	0.00000862163420875059	0.00001901759611187855	0.00005792712019130810
0.00000000001441613185	0.00001834901522864274	0.00000982554818998142	0.00006080091694203461
0.00000000001081209889	0.00000560517304066419	0.00002885797671761683	0.00004078324955767237
0.00000000000810907417	0.00004567152794045108	0.00005712215264522677	0.00014783431405013711
0.00000000000608180563	0.00006832724738580806	0.00001167087920746586	0.00013464418987822467
0.00000000000456135422	0.00003758391971818785	0.00007948770031457862	0.00008447671391319247
0.00000000000342101566	0.00008467512196526754	0.00012403927949518087	0.00034816101510955357
0.00000000000256576175	0.00013932992670790423	0.00003950186422144113	0.00031829604084959782
0.00000000000192432131	0.00006772666525093750	0.00017975226051541226	0.00021153781194513168
0.00000000000144324098	0.00022037946262096967	0.00030352860301892387	0.00021518156996097644
0.00000000000108243074	0.00016601948393395126	0.00016758038553562485	0.00050664250855034460
0.00000000000081182305	0.00068121807934051249	0.00068394950679996581	0.00025960581323048739
0.00000000000060886729	0.00000170014968914191	0.00044761476217986831	0.00168547372645419806
0.00000000000045665047	0.00030343570414108844	0.00047542848567617301	0.00117346465917854523
0.00000000000034248785	0.00151751255574917752	0.00158093152285905991	0.00367164347191204160
0.00000000000025686589	0.00205393131921967559	0.00008751580352104541	0.00284384978733170967
0.00000000000019264942	0.00156024515084859060	0.00064391628381184731	0.00314055185719943611
0.00000000000014448706	0.00324174508467994348	0.00349730003362602477	0.00167894040287130540
0.00000000000010836530	0.00061788627660967245	0.00226838138207611064	0.00463327253325375530
0.00000000000008127397	0.00576406142499591954	0.00054296790324371365	0.00865923731719615494
0.00000000000006095548	0.00561843394810892377	0.00175758340186614914	0.01029822595437322567
0.00000000000004571661	0.00961167595045077199	0.00125636893719362512	0.01549902849978668923
0.00000000000003428746	0.01062387137951302345	0.00272660124749488780	0.01817805339977740520
0.00000000000002571559	0.01645187955125970367	0.00221449894186031854	0.03152324707359150519
0.00000000000001928669	0.00930769622904368578	0.00955576318330986392	0.02824623408681939396
0.00000000000001446502	0.03865804559012987057	0.00010526386577765393	0.05295017089931604998
0.00000000000001084877	0.02573203990325688417	0.03809495724946265066	0.02917532984892030890
0.00000000000000813657	0.02567166906254630607	0.02131075367283230548	0.10931381444042571893
0.00000000000000610243	0.00309252177257976577	0.04326702793411005277	0.07917201313384611416
0.00000000000000457682	0.09447689326734068360	0.10883263354759512009	0.26828812889191022695
0.00000000000000343262	0.13532945445054442302	0.01131265287503098113	0.22518549980510424446
0.00000000000000257446	0.08180851272617943593	0.15120118199639062673	0.14127450611311134776
0.00000000000000193085	0.13354077397560035201	0.20637846937979367756	0.18133930178075133299
0.00000000000000144814	0.15527896803253291025	0.11432362139148245783	0.40263340682257753311
0.00000000000000108610	0.48354293022715288952	0.01491563566203251041	0.72019034339958942770
